player,player_id,Career_MP,Career_WS,Career_VORP,All_Star_Selections,All_NBA_Selections,OutcomeClass
Austin Rivers,riverau01,21294,19.2,-5.9,0,0,Starter
Avery Bradley,bradlav01,22091,17.3,-3.9,0,0,Starter
Avery Johnson,johnsav01,30161,62.5,15,0,0,All-Star
Awvee Storey,storeaw01,407,0.30000000000000004,-0.3,0,0,Rotational
Axel Toupane,toupaax01,460,0.6,-0.3,0,0,Rotational
Ayo Dosunmu,dosunay01,11576,22.3,3.4,0,0,Starter
B.J. Armstrong,armstbj01,18979,48,8.5,1,0,All-Star
B.J. Johnson,johnsbj01,246,0.2,-0.1,0,0,Rotational
B.J. Tyler,tylerbj01,809,-0.7,-0.6,0,0,Rotational
Bailey Howell,howelba01,30627,114.7,0,6,1,Superstar
Bam Adebayo,adebaba01,19719,64,22.2,3,0,All-Star
Barney Cable,cableba01,10596,9.2,0,0,0,Starter
Baron Davis,davisba01,31822,70.3,37.1,2,2,All-Star
Barry Clemens,clemeba01,12585,18.7,0.7,0,0,Starter
Barry Kramer,krameba01,1070,0.29999999999999993,0,0,0,Rotational
Barry Leibowitz,leiboba01,4336,3,0,0,0,Rotational
Barry Nelson,nelsoba01,102,0.1,0,0,0,Rotational
Barry Orms,ormsba01,5098,-1,0,0,0,Rotational
Barry Parkhill,parkhba01,3116,-2.9,-3.2,0,0,Rotational
Barry Stevens,steveba01,6,0,0,0,0,Rotational
Barry Sumpter,sumptba01,1,0,0,0,0,Rotational
Barry Yates,yatesba01,144,-0.2,0,0,0,Rotational
Bart Kofoed,kofoeba01,702,0,-0.5,0,0,Rotational
Bato Govedarica,govedba01,258,0.2,0,0,0,Rotational
Bayard Forrest,forreba01,2130,2.5999999999999996,0.7,0,0,Rotational
Baylor Scheierman,scheiba01,1813,4.5,0.9,0,0,Rotational
Belus Smawley,smawlbe01,139,28.4,0,0,0,Starter
Ben Bentil,bentibe01,10,-0.1,-0.1,0,0,Rotational
Ben Clyde,clydebe01,157,0.2,-0.1,0,0,Rotational
Ben Coleman,colembe01,5110,6.9,-1.6,0,0,Rotational
Ben Davis,davisbe01,154,0.2,-0.1,0,0,Rotational
Ben Gillery,gillebe01,84,0,-0.2,0,0,Rotational
Ben Goldfaden,goldfbe01,0,0,0,0,0,Rotational
Ben Gordon,gordobe01,20366,33.4,8.7,0,0,Starter
Ben Handlogten,handlbe01,469,0.8999999999999999,-0.2,0,0,Rotational
Ben Hansbrough,hansbbe01,200,0.2,-0.1,0,0,Rotational
Ben Kelso,kelsobe01,298,0,-0.2,0,0,Rotational
Ben McDonald,mcdonbe01,3692,2.5,-2,0,0,Rotational
Ben McLemore,mclembe01,13439,9.299999999999999,-3.8,0,0,Starter
Ben Moore,moorebe01,9,0,0,0,0,Rotational
Ben Poquette,poquebe01,16367,31.6,5.4,0,0,Starter
Ben Saraf,sarafbe01,916,-1.1,-1.2,0,0,Rotational
Ben Schadler,schadbe01,0,-0.5,0,0,0,Rotational
Ben Scharnus,scharbe01,0,-0.1,0,0,0,Rotational
Ben Sheppard,sheppbe01,3432,4.3,-0.7,0,0,Rotational
Ben Simmons,simmobe01,13030,37.1,15.299999999999999,3,1,All-Star
Ben Uzoh,uzohbe01,1178,0.9,0.4,0,0,Rotational
Ben Wallace,wallabe01,34290,97.1,37.4,4,3,Superstar
Ben Warley,warlebe01,9077,17.2,0,1,0,All-Star
Bennedict Mathurin,mathube01,9149,10.4,-2.5,0,0,Rotational
Bennie Swain,swainbe01,708,1.9,0,0,0,Rotational
Beno Udrih,udrihbe01,20992,34.9,4.7,0,0,Starter
Benoit Benjamin,benjabe01,26797,38.8,4.6000000000000005,0,0,Starter
Bernard James,jamesbe01,761,1.7999999999999998,0,0,0,Rotational
Bernard King,kingbe01,29417,75.2,27,4,6,Superstar
Bernard Robinson,robinbe01,2187,2.1,0,0,0,Rotational
Bernard Thompson,thompbe01,2935,3.3000000000000003,-0.6,0,0,Rotational
Bernard Toone,toonebe01,124,-0.1,-0.1,0,0,Rotational
Bernie Fryer,fryerbe01,2370,2,-0.3,0,0,Rotational
Bernie Harris,harribe01,25,-0.1,-0.1,0,0,Rotational
Bernie Williams,willibe01,5167,1.6000000000000003,-0.1,0,0,Rotational
Bert Cook,cookbe01,424,0,0,0,0,Rotational
Bevo Nordmann,nordmbe01,2887,3.6999999999999997,0,0,0,Rotational
Bez Mbeng,mbengbe01,492,0.5,-0.4,0,0,Rotational
Bilal Coulibaly,coulibi01,5131,1.7,-1.8,0,0,Rotational
Bill Allen,allenbi01,857,0.6,0,0,0,Rotational
Bill Bolger,bolgebi01,202,0.2,0,0,0,Rotational
Bill Bradley,bradlbi01,22799,38.800000000000004,-0.5,1,1,All-Star
Bill Bradley,bradlbi02,521,-0.4,0,0,0,Rotational
Bill Bridges,bridgbi01,36916,73.2,-0.2,3,1,All-Star
Bill Buntin,buntibi01,713,0.9,0,0,0,Rotational
Bill Bunting,buntibi02,3062,4.7,0,0,0,Rotational
Bill Calhoun,calhobi01,10369,22.4,0,0,0,Starter
Bill Cartwright,cartwbi01,27491,72.8,9.8,1,0,All-Star
Bill Chamberlain,chambbi01,1697,0.7,0.1,0,0,Rotational
Bill Closs,clossbi01,1120,7.2,0,0,0,Rotational
Bill Crow,crowbi01,16,-0.2,0,0,0,Rotational
Bill Curley,curlebi01,2115,1.7999999999999998,-2,0,0,Rotational
Bill Davis,davisbi01,0,0.2,0,0,0,Rotational
Bill Dinwiddie,dinwibi01,2760,-2.2,0,0,0,Rotational
Bill Downey,downebi01,0,-0.1,0,0,0,Rotational
Bill Ebben,ebbenbi01,50,-0.2,0,0,0,Rotational
Bill Edwards,edwarbi01,44,-0.3,-0.1,0,0,Rotational
Bill Franklin,frankwi01,1264,0.19999999999999998,-0.2,0,0,Rotational
Bill Gabor,gaborbi01,3680,11.2,0,1,0,All-Star
Bill Gaines,gainebi01,5,0,0,0,0,Rotational
Bill Garner,garnebi01,514,-0.7,0,0,0,Rotational
Bill Garnett,garnebi02,5260,10.9,1.6,0,0,Rotational
Bill Hanzlik,hanzlbi01,15534,24.7,2.1999999999999997,0,0,Starter
Bill Henry,henrybi01,0,7.9,0,0,0,Rotational
Bill Herman,hermabi01,0,0.1,0,0,0,Rotational
Bill Hewitt,hewitbi01,8740,5,0.1,0,0,Rotational
Bill Higgins,higgibi01,348,-0.6,-0.4,0,0,Rotational
Bill Hosket,hoskebi01,1395,3.1,0,0,0,Rotational
Bill Jones,jonesbi01,307,0.6,0.1,0,0,Rotational
Bill Keller,kellebi01,13609,30.3,3,0,0,Starter
Bill Laimbeer,laimbbi01,35785,110.3,29.7,4,1,Superstar
Bill Ligon,ligonbi01,272,-0.2,-0.2,0,0,Rotational
Bill Martin,martibi01,860,0.29999999999999993,-0.5,0,0,Rotational
Bill Mayfield,mayfibi01,54,0,-0.1,0,0,Rotational
Bill Melchionni,melchbi01,16787,28.9,1,3,0,All-Star
Bill Meyer,meyerbi01,45,0.1,0,0,0,Rotational
Bill Miller,millebi01,0,0,0,0,0,Rotational
Bill Mlkvy,mlkvybi01,608,-1,0,0,0,Rotational
Bill Newton,newtobi01,190,0.1,-0.1,0,0,Rotational
Bill Roberts,roberbi01,0,1.5999999999999999,0,0,0,Rotational
Bill Robinzine,robinbi01,13448,25.6,0.4000000000000001,0,0,Starter
Bill Russell,russebi01,40726,163.4,0,12,12,Superstar
Bill Sharman,sharmbi01,21793,82.8,0,8,2,All-Star
Bill Smith,smithbi01,83,-0.2,0,0,0,Rotational
Bill Stricker,stricbi01,2,0,0,0,0,Rotational
Bill Thieben,thiebbi01,876,-0.5,0,0,0,Rotational
Bill Tosheff,toshebi01,6339,5.1,0,0,0,Rotational
Bill Turner,turnebi01,5355,5.7,0,0,0,Rotational
Bill Walton,waltobi01,13250,39.3,21.4,2,3,Superstar
Bill Wennington,wennibi01,9740,17.6,-4.4,0,0,Rotational
Bill Willoughby,willobi01,9793,14.5,0.8999999999999999,0,0,Rotational
Bill Zopf,zopfbi01,398,-0.1,0,0,0,Rotational
Billy Cunningham,cunnibi01,26844,78.5,5.1,5,4,Superstar
Billy DeAngelis,deangbi01,47,0.1,0,0,0,Rotational
Billy Donovan,donovbi01,364,-0.1,-0.2,0,0,Rotational
Billy Evans,evansbi01,602,0.4,0,0,0,Rotational
Billy Garrett,garrebi01,63,0,-0.1,0,0,Rotational
Billy Harris,harribi01,1221,-0.4,-0.8,0,0,Rotational
Billy Hassett,hassebi01,0,3.4000000000000004,0,0,0,Rotational
Billy James,jamesbi01,10,0,0,0,0,Rotational
Billy Kenville,kenvibi01,6778,13.7,0,0,0,Rotational
Billy Knight,knighbi01,26641,68,19.5,3,0,All-Star
Billy McGill,mcgilbi01,7844,24.5,0,0,0,Starter
Billy McKinney,mckinbi01,11355,19.1,1.9,0,0,Starter
Billy Owens,owensbi01,20906,33,8.8,0,0,Starter
Billy Paultz,paultbi01,33405,74.9,16.5,4,0,All-Star
Billy Ray Bates,batesbi01,3632,6.8,2,0,0,Rotational
Billy Reid,reidbi01,597,-0.6,-0.5,0,0,Rotational
Billy Schaeffer,schaebi01,2425,4,-0.1,0,0,Rotational
Billy Shepherd,shephbi01,3121,2.7,1.1,0,0,Rotational
Billy Thomas,thomabi01,571,0.30000000000000004,-0.2,0,0,Rotational
Billy Thompson,thompbi01,6697,9.6,1.2,0,0,Rotational
Bimbo Coles,colesbi01,23625,32.5,2.4999999999999996,0,0,Starter
Bingo Smith,smithbi02,24530,35.4,2.8000000000000003,0,0,Starter
Bird Averitt,averibi01,9248,3.3000000000000003,-2.6,0,0,Rotational
Bismack Biyombo,biyombi01,17844,34.5,-3,0,0,Starter
Bison Dele,delebi01,10004,22.6,3.5,0,0,Starter
Blackie Towery,towerbl01,0,5.800000000000001,0,0,0,Rotational
Blaine Denning,dennibl01,9,0,0,0,0,Rotational
Blair Rasmussen,rasmubl01,11409,19.1,-3.4,0,0,Starter
Blake Ahearn,ahearbl01,226,-0.1,-0.2,0,0,Rotational
Blake Griffin,griffbl01,27540,87.9,35.7,6,3,Superstar
Blake Hinson,hinsobl01,285,0.7,0.1,0,0,Rotational
Blake Wesley,weslebl01,2589,-0.2,-2.2,0,0,Rotational
Blue Edwards,edwarbl01,19521,25.4,1.8,0,0,Starter
Bo Ellis,ellisbo02,1984,2.5,-0.3,0,0,Rotational
Bo Erias,eriasbo01,401,-0.1,0,0,0,Rotational
Bo Kimble,kimblbo01,1336,0.1,-1.2,0,0,Rotational
Bo Lamar,lamarbo01,9166,6.5,1.6,0,0,Rotational
Bo Outlaw,outlabo01,22668,54.4,21.4,0,0,All-Star
Bob Allen,allenbo01,232,0.1,0,0,0,Rotational
Bob Anderegg,anderbo01,373,0,0,0,0,Rotational
Bob Armstrong,armstbo01,110,-0.1,0,0,0,Rotational
Bob Arnzen,arnzebo01,952,1.5,0,0,0,Rotational
Bob Bedell,bedelbo01,4477,5.5,0,0,0,Rotational
Bob Bigelow,bigelbo01,786,0.30000000000000004,-0.3,0,0,Rotational
Bob Boozer,boozebo01,27928,67,0,1,0,All-Star
Bob Brannum,brannbo01,6576,5.5,0,0,0,Rotational
Bob Brown,brownbo01,0,1.6,0,0,0,Rotational
Bob Burrow,burrobo01,1199,1.9,0,0,0,Rotational
Bob Carney,carnebo01,244,0.3,0,0,0,Rotational
Bob Carpenter,carpebo01,0,8.8,0,0,0,Rotational
Bob Carrington,carribo01,3440,2.7,-1,0,0,Rotational
Bob Christian,chrisbo01,3034,5.7,0,0,0,Rotational
Bob Cluggish,cluggbo01,0,1.1,0,0,0,Rotational
Bob Cousy,cousybo01,30165,91,0,13,8,Superstar
Bob Dandridge,dandrbo01,29502,80.2,15.3,4,2,All-Star
Bob Davies,daviebo01,8617,49.8,0,4,0,All-Star
Bob Davis,davisbo01,41,-0.3,0,0,0,Rotational
Bob Dille,dillebo01,0,-0.9,0,0,0,Rotational
Bob Doll,dollbo01,0,10.2,0,0,0,Rotational
Bob Donham,donhabo01,4866,17.9,0,0,0,Rotational
Bob Duffy,duffybo01,0,0,0,0,0,Rotational
Bob Duffy,duffybo02,1785,0.8999999999999999,0,0,0,Rotational
Bob Elliott,elliobo01,2324,3.1,-0.1,0,0,Rotational
Bob Evans,evansbo01,0,-0.3,0,0,0,Rotational
Bob Faught,faughbo01,0,1.7,0,0,0,Rotational
Bob Feerick,feeribo01,0,41.6,0,0,0,Starter
Bob Ferry,ferrybo01,12828,20.1,0,0,0,Starter
Bob Fitzgerald,fitzgbo01,0,-0.2,0,0,0,Rotational
Bob Ford,fordbo01,74,-0.1,0,0,0,Rotational
Bob Gantt,ganttbo01,0,1.3,0,0,0,Rotational
Bob Greacen,greacbo01,355,-0.1,0,0,0,Rotational
Bob Gross,grossbo01,12575,30.6,12.299999999999999,0,0,Starter
Bob Hansen,hansebo01,11913,16.3,-1.6,0,0,Starter
Bob Harris,harribo01,5768,16.6,0,0,0,Rotational
Bob Harrison,harribo02,16179,16.8,0,1,0,All-Star
Bob Hogsett,hogsebo01,141,0,0,0,0,Rotational
Bob Hopkins,hopkibo01,5122,9.5,0,0,0,Rotational
Bob Houbregs,houbrbo01,10021,21.5,0,0,0,Starter
Bob Hubbard,hubbabo01,0,-1,0,0,0,Rotational
Bob Kauffman,kauffbo01,13568,31.5,0.4,3,0,All-Star
Bob Kinney,kinnebo01,0,12,0,0,0,Rotational
Bob Knight,knighbo01,29,0.1,0,0,0,Rotational
Bob Lackey,lackebo01,1200,-0.1,0,0,0,Rotational
Bob Lanier,laniebo01,34234,124.6,42.199999999999996,8,7,Superstar
Bob Lavoy,lavoybo01,6710,19.4,0,0,0,Rotational
Bob Lochmueller,lochmbo01,802,0.5,0,0,0,Rotational
Bob Love,lovebo01,26836,52.199999999999996,-0.3,3,6,Superstar
Bob Martin,martibo01,549,0.3,-0.5,0,0,Rotational
Bob McAdoo,mcadobo01,33677,104.6,33.4,5,4,Superstar
Bob McCann,mccanbo01,2385,2.1,-1,0,0,Rotational
Bob McIntyre,mcintbo01,545,-0.2,0,0,0,Rotational
Bob McNeill,mcneibo01,2269,2.5999999999999996,0,0,0,Rotational
Bob Miller,millebo01,8,0.1,0,0,0,Rotational
Bob Mullens,mullebo01,0,4.1,0,0,0,Rotational
Bob Naber,naberbo01,11,-0.1,0,0,0,Rotational
Bob Nash,nashbo01,2732,2.4000000000000004,-0.2,0,0,Rotational
Bob Netolicky,netolbo01,22199,52.2,2,4,0,All-Star
Bob O'Brien,obriebo01,0,-0.4,0,0,0,Rotational
Bob Peterson,peterbo01,1402,1.6,0,0,0,Rotational
Bob Pettit,pettibo01,30690,136.1,0,11,9,Superstar
Bob Portman,portmbo01,2937,4.4,0,0,0,Rotational
Bob Priddy,priddbo01,149,0,0,0,0,Rotational
Bob Quick,quickbo01,2289,4.9,0,0,0,Rotational
Bob Rensberger,rensbro01,0,-0.1,0,0,0,Rotational
Bob Riedy,riedybo01,331,0,0,0,0,Rotational
Bob Riley,rileybo01,39,0,0,0,0,Rotational
Bob Royer,royerbo01,0,0,0,0,0,Rotational
Bob Rule,rulebo01,14544,25.3,-0.2,1,0,All-Star
Bob Santini,santibo01,23,0.1,0,0,0,Rotational
Bob Schafer,schafbo01,1323,-1.3,0,0,0,Rotational
Bob Shea,sheabo01,0,-0.4,0,0,0,Rotational
Bob Sims,simsbo01,2709,0.8,0,0,0,Rotational
Bob Sura,surabo01,17260,32.8,10.700000000000001,0,0,Starter
Bob Thornton,thornbo01,3979,1.6,-4.1,0,0,Rotational
Bob Tough,toughbo01,0,-1.4,0,0,0,Rotational
Bob Verga,vergabo01,14587,24.4,0,2,0,All-Star
Bob Warlick,warlibo01,4168,1,0,0,0,Rotational
Bob Warren,warrebo01,14079,30.4,0.5,0,0,Starter
Bob Weiss,weissbo01,18755,32.9,2.7,0,0,Starter
Bob Wiesenhahn,wiesebo01,326,-0.7,0,0,0,Rotational
Bob Wilkerson,wilkebo01,14883,8.3,-0.7,0,0,Starter
Bob Williams,willibo01,193,0.5,0,0,0,Rotational
Bob Wilson,wilsobo01,1308,0.2,0,0,0,Rotational
Bob Wood,woodbo01,0,-0.2,0,0,0,Rotational
Bob Woollard,woollbo01,234,0.1,0,0,0,Rotational
Boban Marjanović,marjabo01,3900,17.8,4.5,0,0,Rotational
Bobby Brown,brownbo02,3138,-2.4,-2.4,0,0,Rotational
Bobby Cattage,cattabo01,522,0.30000000000000004,-0.6,0,0,Rotational
Bobby Cook,cookbo01,0,1.9,0,0,0,Rotational
Bobby Croft,croftbo01,1478,-1.2,0,0,0,Rotational
Bobby Edmonds,edmonbo01,1350,2.4,0,0,0,Rotational
Bobby Fields,fieldbo01,124,0.2,0,0,0,Rotational
Bobby Hooper,hoopebo01,955,1.1,0,0,0,Rotational
Bobby Hurley,hurlebo01,5045,-1.7,-4.5,0,0,Rotational
Bobby Jackson,jacksbo01,18179,34.6,11,0,0,Starter
Bobby Jones,jonesbo01,25728,93.9,40.9,5,1,All-Star
Bobby Jones,jonesbo02,1398,1.8,-0.7,0,0,Rotational
Bobby Lewis,lewisbo01,4303,1.2,0,0,0,Rotational
Bobby Lloyd,lloydbo01,2353,5.300000000000001,0,0,0,Rotational
Bobby Phills,phillbo01,13426,27.1,7.3999999999999995,0,0,Starter
Bobby Portis,portibo01,17825,38.3,6.5,0,0,Starter
Bobby Rascoe,rascobo01,2887,5.9,0,0,0,Rotational
Bobby Simmons,simmobo01,11513,20.2,3.6,0,0,Starter
Bobby Smith,smithbo01,137,-0.3,0,0,0,Rotational
Bobby Wanzer,wanzebo01,12128,64,0,5,0,All-Star
Bobby Washington,washibo01,1795,2.2,0,0,0,Rotational
Bobby Watson,watsobo01,1404,-0.2,0,0,0,Rotational
Bobby Wilson,wilsobo02,1562,0.6,0,0,0,Rotational
Bobby Wilson,wilsobo03,1498,1.7000000000000002,-0.2,0,0,Rotational
Bobi Klintman,klintbo01,113,0.1,-0.1,0,0,Rotational
Bogdan Bogdanović,bogdabo01,16098,27,7.699999999999999,0,0,Starter
Bojan Bogdanović,bogdabo02,24451,41.5,5.3,0,0,Starter
Bol Bol,bolbo01,2750,5,1.1,0,0,Rotational
Bones Hyland,hylanbo01,5675,9.3,2.7,0,0,Rotational
Bones McKinney,mckinbo01,1083,15,0,0,0,Rotational
Boniface N'Dong,ndongbo01,152,0.2,-0.1,0,0,Rotational
Bonzi Wells,wellsbo01,18567,33.2,8.5,0,0,Starter
Bonzie Colson,colsobo01,98,0.2,0,0,0,Rotational
Boo Ellis,ellisbo01,1873,3.1,0,0,0,Rotational
Boris Diaw,diawbo01,32946,56.800000000000004,17.9,0,0,All-Star
Boris Nachamkin,nachabo01,59,0,0,0,0,Rotational
Boštjan Nachbar,nachbbo01,7471,10.5,0.3,0,0,Rotational
Bracey Wright,wrighbr02,325,0.5,0.1,0,0,Rotational
Brad Branson,bransbr01,856,0.9,0,0,0,Rotational
Brad Daugherty,daughbr01,20029,65.1,21.2,5,3,Superstar
Brad Davis,davisbr01,22868,54.6,12.5,0,0,All-Star
Brad Holland,hollabr01,880,0.19999999999999998,-0.4,0,0,Rotational
Brad Lohaus,lohaubr01,14133,20.6,4.500000000000001,0,0,Starter
Brad Miller,millebr01,28900,89.9,27,2,0,All-Star
Brad Sellers,sellebr01,7854,10,-0.7,0,0,Rotational
Brad Wanamaker,wanambr01,4458,6.3,-1,0,0,Rotational
Brad Wright,wrighbr01,145,-0.1,-0.3,0,0,Rotational
Bradley Beal,bealbr01,27681,58.3,23.6,3,0,All-Star
Brady Walker,walkebr01,699,9.7,0,0,0,Rotational
Brandan Wright,wrighbr03,9158,34.3,10.1,0,0,Starter
Branden Carlson,carlsbr01,734,2.6,0.6000000000000001,0,0,Rotational
Branden Dawson,dawsobr01,29,0,0,0,0,Rotational
Brandin Knight,knighbr02,3,0,0,0,0,Rotational
Brandin Podziemski,podzibr01,6017,13.399999999999999,3.4,0,0,Rotational
Brandon Armstrong,armstbr01,699,-0.6,-1,0,0,Rotational
Brandon Bass,bassbr01,16410,42.9,5.2,0,0,Starter
Brandon Boston Jr.,bostobr01,2346,1,-1,0,0,Rotational
Brandon Clarke,clarkbr01,6412,24.7,7.3,0,0,Starter
Brandon Davies,daviebr01,1421,0.5,-1.2,0,0,Rotational
Brandon Goodwin,goodwbr01,1609,1,-0.3,0,0,Rotational
Brandon Hunter,huntebr01,630,0.8,-0.2,0,0,Rotational
Brandon Ingram,ingrabr01,18920,31.999999999999996,10.5,2,0,All-Star
Brandon Jennings,jennibr01,19514,33.1,11.9,0,0,Starter
Brandon Knight,knighbr03,16435,16,2.4,0,0,Starter
Brandon Miller,millebr02,5275,5.7,1.9000000000000001,0,0,Rotational
Brandon Paul,paulbr01,576,0.5,-0.2,0,0,Rotational
Brandon Roy,roybr01,11561,37.5,16.2,3,1,All-Star
Brandon Rush,rushbr01,10564,11.200000000000001,1.6,0,0,Starter
Brandon Sampson,sampsbr01,214,0,-0.1,0,0,Rotational
Brandon Williams,willibr01,163,-0.5,-0.4,0,0,Rotational
Brandon Williams,willibr03,2703,3.2,0.6000000000000001,0,0,Rotational
Brant Weidner,weidnbr01,38,0,-0.1,0,0,Rotational
Braxton Key,keybr01,474,0.5,-0.1,0,0,Rotational
Brendan Haywood,haywobr01,21035,50.5,4,0,0,All-Star
Brendan McCann,mccanbr01,331,-0.6,0,0,0,Rotational
Brent Barry,barrybr01,25243,73.4,28.7,0,0,All-Star
Brent Price,pricebr01,7007,12.100000000000001,2.3,0,0,Rotational
Brent Scott,scottbr01,55,0,-0.1,0,0,Rotational
Brett Szabo,szabobr01,662,0.4,-0.7,0,0,Rotational
Brett Vroman,vromabr01,93,0.1,0,0,0,Rotational
Brevin Knight,knighbr01,20670,35.9,11.1,0,0,Starter
Brian Bowen,bowenbr02,46,-0.1,-0.1,0,0,Rotational
Brian Brunkhorst,brunkbr01,56,0.2,0,0,0,Rotational
Brian Cardinal,cardibr01,6477,15.4,3.1,0,0,Rotational
Brian Cook,cookbr01,6725,10.5,-0.4,0,0,Rotational
Brian Davis,davisbr02,374,0,-0.3,0,0,Rotational
Brian Evans,evansbr01,2135,3.3,0.6000000000000001,0,0,Rotational
Brian Grant,grantbr01,21417,54.6,6.2,0,0,All-Star
Brian Heaney,heanebr01,70,0.2,0,0,0,Rotational
Brian Howard,howarbr01,1613,0.8999999999999999,-0.7,0,0,Rotational
Brian Mahoney,mahonbr01,181,-0.4,0,0,0,Rotational
Brian Martin,martibr01,42,-0.1,-0.2,0,0,Rotational
Brian Oliver,olivebr01,1182,-0.5,-1.1,0,0,Rotational
Brian Quinnett,quinnbr01,1856,0.9,-0.7,0,0,Rotational
Brian Roberts,roberbr01,5677,8.5,0.5,0,0,Rotational
Brian Rowsom,rowsobr01,1092,2.5,0.1,0,0,Rotational
Brian Scalabrine,scalabr01,6772,7.5,-1.1,0,0,Rotational
Brian Shaw,shawbr01,24619,24.700000000000003,5.1000000000000005,0,0,Starter
Brian Skinner,skinnbr01,12795,18.599999999999998,-1.4,0,0,Starter
Brian Taylor,taylobr01,19149,46.8,14.7,2,0,All-Star
Brian Winters,wintebr01,19938,38.7,7.7,2,0,All-Star
Briante Weber,weberbr01,1222,1.4,-0.4,0,0,Rotational
Brice Johnson,johnsbr02,205,0.30000000000000004,0.1,0,0,Rotational
Brice Sensabaugh,sensabr01,3778,2,-0.5,0,0,Rotational
Britton Johnsen,johnsbr01,377,-0.8,-0.6,0,0,Rotational
Brodric Thomas,thomabr01,858,0.30000000000000004,-0.4,0,0,Rotational
Bronny James,jamesbr02,556,-0.1,-0.4,0,0,Rotational
Brook Lopez,lopezbr01,35157,94.5,28.5,1,0,All-Star
Brook Steppe,steppbr01,2858,4.7,0.1,0,0,Rotational
Brooks Barnhizer,barnhbr01,348,0.6,-0.1,0,0,Rotational
Brooks Thompson,thompbr01,2936,3.4,0.4,0,0,Rotational
Bruce Bowen,bowenbr01,24930,44.2,7.1,0,0,Starter
Bruce Brown,brownbr01,16162,25.7,0.3999999999999999,0,0,Starter
Bruce Douglas,douglbr01,98,-0.2,0,0,0,Rotational
Bruce Flowers,flowebr01,699,1.7,0.4,0,0,Rotational
Bruce Hale,halebr01,0,13.5,0,0,0,Rotational
Bruce Kuczenski,kuczebr01,238,-0.8,-0.6,0,0,Rotational
Bruce Seals,sealsbr01,7463,7.8,-1.9,0,0,Rotational
Bruce Spraggins,spragbr01,1590,4.3,0,0,0,Rotational
Bruno Caboclo,cabocbr01,1644,1.9000000000000001,-0.4,0,0,Rotational
Bruno Fernando,fernabr01,2882,5.1000000000000005,-0.5,0,0,Rotational
Bruno Šundov,sundobr01,557,-0.8,-1,0,0,Rotational
Bryan Warrick,warribr01,3064,2.6,-0.7,0,0,Rotational
Bryant Reeves,reevebr01,12071,13,-4.4,0,0,Starter
Bryant Stith,stithbr01,16417,29.5,4.9,0,0,Starter
Bryce Cotton,cottobr01,237,-0.1,-0.2,0,0,Rotational
Bryce Dejean-Jones,dejeabr01,279,0.2,0,0,0,Rotational
Bryce Drew,drewbr01,3970,2.3,-1.2,0,0,Rotational
Bryce McGowens,mcgowbr01,2581,2.3,-1.7,0,0,Rotational
Bryn Forbes,forbebr01,9868,13,-1.1,0,0,Rotational
Bryon Russell,russebr01,19805,47.5,11.9,0,0,Starter
Bub Carrington,carrica01,4729,-0.2,-3.2,0,0,Rotational
Bubba Wells,wellsbu01,395,0.1,-0.2,0,0,Rotational
Bubba Wilson,wilsobu01,143,-0.2,-0.2,0,0,Rotational
Bubbles Hawkins,hawkiro01,2005,2.9,1.4,0,0,Rotational
Buck Johnson,johnsbu01,11849,20.7,1.7,0,0,Starter
Buck Sydnor,sydnobu01,0,-0.1,0,0,0,Rotational
Buck Williams,willibu01,42464,120.1,21.7,3,5,Superstar
Bucky Bockhorn,bockhbu01,14791,7.9,0,0,0,Starter
Bucky McConnell,mcconbu01,297,0.5,0,0,0,Rotational
Bud Acton,actonbu01,195,0.1,0,0,0,Rotational
Bud Grant,grantbu01,0,1.1,0,0,0,Rotational
Bud Koper,koperbu01,631,1,0,0,0,Rotational
Bud Ogden,ogdenbu01,490,0.7,0,0,0,Rotational
Bud Olsen,olsenbu01,6308,6.3,0,0,0,Rotational
Bud Palmer,palmebu01,0,18.5,0,0,0,Rotational
Bud Stallworth,stallbu01,5489,0.7,-2.4,0,0,Rotational
Buddy Boeheim,boehebu01,189,-0.1,-0.2,0,0,Rotational
Buddy Hield,hieldbu01,28365,36.4,13.7,0,0,Starter
Buddy Jeannette,jeannbu01,0,15.7,0,0,0,Rotational
Buddy O'Grady,ogradbu01,0,1.0999999999999999,0,0,0,Rotational
Bulbs Ehlers,ehlerbu01,0,3,0,0,0,Rotational
Butch Beard,beardbu01,15987,36.6,7.4,1,0,All-Star
Butch Booker,bookebu01,221,0.4,0,0,0,Rotational
Butch Carter,cartebu01,6881,8.3,-0.3,0,0,Rotational
Butch Feher,feherbu01,487,1.5,0.3,0,0,Rotational
Butch Graves,gravebu01,11,-0.1,0,0,0,Rotational
Butch Joyner,joynebu01,5,0,0,0,0,Rotational
Butch Lee,leebu01,3668,4.7,0.7,0,0,Rotational
Butch van Breda Kolff,vanbrbu01,0,9.4,0,0,0,Rotational
Byron Beck,beckby01,19197,55.1,2.3,2,0,All-Star
Byron Dinkins,dinkiby01,660,0.3,-0.4,0,0,Rotational
Byron Houston,houstby01,2674,3.9,-1.3,0,0,Rotational
Byron Irvin,irvinby01,849,2.1,0.6000000000000001,0,0,Rotational
Byron Mullens,mulleby01,3860,0.9,-1.8,0,0,Rotational
Byron Scott,scottby01,30152,75.3,21,0,0,All-Star
C.J. Kupec,kupeccj01,1589,1.8,-0.5,0,0,Rotational
C.J. Miles,milescj01,18140,30.7,6.6000000000000005,0,0,Starter
